Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
99,2,926,1980,1980,2007,529.0,652,274,1,0,2,5,3,640.0,18746,440,130,20,112827,1455.0,1.0,27,0,1,590,1852,2910.0,11.633619814193239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100,4,1182,1963,1988,2008,1042.0,592,590,2,1,2,5,1,261.0,12054,120,150,30,157893,2224.0,2.5,45,1,1,300,4728,8896.0,11.969679200788388,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
101,3,912,1907,1927,2009,816.0,710,202,2,0,3,6,1,236.0,16913,310,100,0,124773,1728.0,2.0,102,1,1,410,2736,5184.0,11.734259379879727,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
102,7,1524,1880,1880,2008,1249.0,812,712,2,1,4,8,2,434.0,15627,210,270,0,229601,2773.0,2.5,128,0,1,480,10668,19411.0,12.344102654191003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,6,1408,1942,1942,2010,1304.0,875,533,2,0,4,8,3,685.0,19526,240,160,100,198437,2712.0,2.0,68,0,1,500,8448,16272.0,12.198231987751013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,7,1520,1901,1906,2009,1320.0,1111,409,1,1,2,4,2,464.0,17193,260,20,150,269683,2840.0,1.5,108,1,1,430,10640,19880.0,12.505006182191892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
105,9,2042,1949,1949,2008,1921.0,1287,755,1,1,3,7,2,420.0,10712,160,220,30,392613,3963.0,1.5,59,0,1,410,18378,35667.0,12.88058221989324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
106,5,1692,2004,2004,2006,1213.0,1326,366,2,1,3,5,1,234.0,6696,50,220,60,242424,2905.0,2.5,2,0,1,330,8460,14525.0,12.398447663172748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,6,1288,1975,1975,2007,1125.0,824,464,2,1,3,6,2,465.0,15350,420,40,110,228795,2413.0,2.5,32,0,1,570,7728,14478.0,12.340586055817477,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,8,1426,1958,1968,2008,1425.0,1087,339,2,0,3,6,2,412.0,8499,150,20,50,284406,2851.0,2.0,50,1,1,220,11408,22808.0,12.558161589829139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,5,1232,1884,1884,2008,1062.0,915,317,2,0,3,6,3,665.0,8822,70,280,190,172778,2294.0,2.0,124,0,1,540,6160,11470.0,12.059768600189216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
110,4,1615,1939,1944,2006,899.0,1282,333,2,1,3,6,1,239.0,4643,320,140,80,201356,2514.0,2.5,67,1,1,540,6460,10056.0,12.212834731009295,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
111,6,1239,1999,2009,2010,940.0,963,276,2,1,3,6,2,460.0,15312,90,220,70,203783,2179.0,2.5,11,1,1,380,7434,13074.0,12.224815888347308,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,5,1577,1925,1935,2007,1251.0,1213,364,2,1,2,5,2,0.0,19354,330,40,130,191861,2828.0,2.5,82,1,0,500,7885,14140.0,12.1645316425853,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,9,2185,1935,1950,2008,1282.0,1572,613,2,1,3,5,0,16.0,7178,180,210,140,346453,3467.0,2.5,73,1,1,530,19665,31203.0,12.755505332666463,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,8,1589,1989,1999,2009,1559.0,969,620,2,0,3,5,2,430.0,2882,130,20,40,248627,3148.0,2.0,20,1,1,190,12712,25184.0,12.423713082448483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,7,1663,1983,1983,2008,977.0,884,779,1,0,3,6,2,493.0,11028,20,50,140,252004,2640.0,1.0,25,0,1,210,11641,18480.0,12.437204207566566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
116,9,2175,1956,1956,2007,1280.0,1536,639,2,0,3,6,2,521.0,8614,400,220,50,325426,3455.0,2.0,51,0,1,670,19575,31095.0,12.692893445125103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,8,1624,1881,1881,2008,1555.0,1288,336,2,1,4,7,2,397.0,10934,220,130,0,289925,3179.0,2.5,127,0,1,350,12992,25432.0,12.577380996986843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
118,5,1209,1887,1887,2006,885.0,868,341,2,0,4,6,2,481.0,3205,390,230,190,134961,2094.0,2.0,119,0,1,810,6045,10470.0,11.812748536315738,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,9,1733,1954,1964,2008,921.0,1349,384,2,1,3,7,3,658.0,7497,100,10,80,271706,2654.0,2.5,54,1,1,190,15597,23886.0,12.512479558792535,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,7,1347,2004,2014,2008,1076.0,998,349,2,0,3,5,2,512.0,9462,460,170,30,272025,2423.0,2.0,4,1,1,660,9429,16961.0,12.513652928945165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
121,8,1570,1917,1942,2009,1257.0,861,709,1,0,3,7,2,433.0,12891,50,290,10,316282,2827.0,1.0,92,1,1,350,12560,22616.0,12.664392661406099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
122,9,1605,1906,1911,2006,854.0,922,683,3,0,3,6,1,276.0,16035,330,50,50,263173,2459.0,3.0,100,1,1,430,14445,22131.0,12.48057068935929,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
123,6,1406,1899,1899,2006,1386.0,847,559,1,0,2,5,3,640.0,13629,0,230,10,219756,2792.0,1.0,107,0,1,240,8436,16752.0,12.30027766942006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,4,946,1922,1932,2008,730.0,520,426,3,1,3,7,2,488.0,19199,340,40,20,158068,1676.0,3.5,86,1,1,400,3784,6704.0,11.970786925540303,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
125,5,1296,1910,1925,2009,1010.0,874,422,2,0,3,6,1,319.0,10259,240,130,60,176547,2306.0,2.0,99,1,1,430,6480,11530.0,12.08134807305674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
126,6,1088,1970,1995,2008,826.0,862,226,2,0,3,5,2,456.0,4204,280,160,190,223242,1914.0,2.0,38,1,1,630,6528,11484.0,12.316016143263965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
127,8,1766,1940,1940,2008,1422.0,1286,480,1,0,4,7,2,415.0,7225,220,100,160,265078,3188.0,1.0,68,0,1,480,14128,25504.0,12.487783173748994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,9,2016,1988,2013,2007,1274.0,1264,752,1,1,4,7,3,692.0,1624,170,0,80,366991,3290.0,1.5,19,1,1,250,18144,29610.0,12.813095328433997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
129,1,400,1970,1975,2007,257.0,200,200,1,1,2,5,3,666.0,11229,130,90,80,86019,657.0,1.5,37,1,1,300,400,657.0,11.362335106337728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130,7,1624,1974,1974,2009,1227.0,964,660,1,0,2,5,3,661.0,14267,160,80,180,257997,2851.0,1.0,35,0,1,420,11368,19957.0,12.460707111935724,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
131,6,1645,1892,1897,2010,1485.0,1082,563,2,1,2,6,2,497.0,6307,10,190,40,210053,3130.0,2.5,118,1,1,240,9870,18780.0,12.25511991950119,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
132,5,1008,1992,1992,2007,529.0,602,406,2,0,4,7,2,415.0,19854,300,110,50,134033,1537.0,2.0,15,0,1,460,5040,7685.0,11.80584877809198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
133,4,1434,1914,1939,2010,1149.0,764,670,2,0,4,6,1,228.0,17509,180,250,170,174649,2583.0,2.0,96,1,1,600,5736,10332.0,12.070539250234978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
134,6,1483,1927,1927,2006,1339.0,938,545,1,1,5,9,1,267.0,18698,310,0,0,174086,2822.0,1.5,79,0,1,310,8898,16932.0,12.067310453238317,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,10,1858,1914,1914,2007,1074.0,1070,788,3,0,3,6,1,227.0,4601,270,260,160,353468,2932.0,3.0,93,0,1,690,18580,29320.0,12.775551065989644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
136,6,1388,1965,1965,2007,704.0,1072,316,2,1,4,7,2,440.0,3154,400,230,130,220245,2092.0,2.5,42,0,1,760,8328,12552.0,12.302500382453033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
137,7,1661,1993,1993,2009,1090.0,881,780,1,0,3,6,3,688.0,18015,70,170,140,273051,2751.0,1.0,16,0,1,380,11627,19257.0,12.517417532219287,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,8,1715,1979,1999,2010,1361.0,882,833,2,1,4,7,3,662.0,1894,410,110,40,317202,3076.0,2.5,31,1,1,560,13720,24608.0,12.667297226453465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
139,6,1507,1978,1998,2007,857.0,755,752,1,0,4,7,2,414.0,8819,400,10,160,187183,2364.0,1.0,29,1,1,570,9042,14184.0,12.139847369287383,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,10,1815,1882,1887,2007,1294.0,1086,729,1,1,3,6,2,462.0,5073,390,0,100,352785,3109.0,1.5,125,1,1,490,18150,31090.0,12.773616919787719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
141,10,2033,1964,1974,2009,1577.0,1419,614,2,1,3,5,2,487.0,10673,380,0,90,371800,3610.0,2.5,45,1,1,470,20330,36100.0,12.826114043883939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
142,6,1117,2004,2024,2009,892.0,803,314,2,0,4,8,2,455.0,8606,210,240,160,210105,2009.0,2.0,5,1,1,610,6702,12054.0,12.25536744425493,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,7,1527,1962,1967,2010,973.0,971,556,3,0,3,7,2,476.0,12647,230,280,0,251438,2500.0,3.0,48,1,1,510,10689,17500.0,12.43495569437159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
144,6,1219,1904,1924,2006,853.0,859,360,2,0,2,5,2,434.0,6560,370,0,40,161850,2072.0,2.0,102,1,1,410,7314,12432.0,11.994431437895699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
145,6,1252,1947,1947,2006,1113.0,761,491,3,1,2,6,3,657.0,17826,10,210,150,184086,2365.0,3.5,59,0,1,370,7512,14190.0,12.123163750931049,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,3,1197,1940,1955,2008,1161.0,838,359,3,0,3,6,2,402.0,14342,400,110,60,133973,2358.0,3.0,68,1,1,570,3591,7074.0,11.805401030256075,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,7,1768,1908,1918,2007,1645.0,905,863,2,0,3,5,2,468.0,12433,400,60,110,245386,3413.0,2.0,99,1,1,570,12376,23891.0,12.410591835120611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
148,7,1671,2006,2011,2010,1306.0,1031,640,2,1,2,4,1,260.0,8132,180,30,70,266201,2977.0,2.5,4,1,1,280,11697,20839.0,12.492010698062934,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,3,731,1898,1913,2007,515.0,538,193,1,0,3,5,1,211.0,8255,400,200,170,79568,1246.0,1.0,109,1,1,770,2193,3738.0,11.284379848742024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,6,1336,1953,1968,2010,890.0,989,347,1,1,3,7,2,495.0,12630,10,190,0,156126,2226.0,1.5,57,1,1,200,8016,13356.0,11.958425057594027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
151,9,2092,1940,1965,2010,1176.0,1495,597,2,0,3,6,2,467.0,7089,270,30,190,325162,3268.0,2.0,70,1,1,490,18828,29412.0,12.692081874045035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
152,5,1278,1899,1919,2010,707.0,717,561,2,0,3,6,3,629.0,13112,310,250,110,177697,1985.0,2.0,111,1,1,670,6390,9925.0,12.087840759155377,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,5,1713,1927,1952,2007,1446.0,983,730,1,1,2,4,2,469.0,16343,180,140,30,235823,3159.0,1.5,80,1,1,350,8565,15795.0,12.370841043076538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
154,7,1628,1966,1966,2009,1025.0,1300,328,2,1,2,5,2,420.0,13515,150,0,110,238816,2653.0,2.5,43,0,1,260,11396,18571.0,12.38345284724648,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
155,10,2038,1989,1989,2007,1278.0,1082,956,1,0,2,5,2,424.0,14172,290,50,0,349507,3316.0,1.0,18,0,1,340,20380,33160.0,12.764281730236666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,5,1188,1907,1907,2010,1186.0,658,530,2,0,4,8,2,0.0,4476,210,130,0,175197,2374.0,2.0,103,0,0,340,5940,11870.0,12.073672041894156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,8,1726,1938,1938,2008,1025.0,930,796,1,0,3,7,2,419.0,19355,130,250,20,272373,2751.0,1.0,70,0,1,400,13808,22008.0,12.514931400831278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
158,8,1669,1930,1940,2006,958.0,998,671,2,0,4,7,2,463.0,13391,0,130,110,275254,2627.0,2.0,76,1,1,240,13352,21016.0,12.525453219724207,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,5,1391,1891,1891,2010,764.0,783,608,2,0,3,6,1,252.0,8095,440,90,120,165595,2155.0,2.0,119,0,1,650,6955,10775.0,12.017306366052198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,8,1891,1929,1939,2008,1493.0,1227,664,1,0,5,8,2,472.0,19026,10,60,120,288309,3384.0,1.0,79,1,1,190,15128,27072.0,12.571791569115822,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
